MUN_NAME,SETT_NAME,SETT_TYPE,CP,No. De Manzanas,OBJECTID,POSTALCODE,ST_NAME,AREA,Shape_Leng,Shape_Area,Columna1
TLALPAN,PE?A POBRE,COLONIA,14060,24,12705,14060,DISTRITO FEDERAL,700029214,0.023973902,3.18E-05,
TLALPAN,UNID HAB FOVISSSTE SAN PEDRO MARTIR,UNIDAD HABITACIONAL,14639,24,12882,14639,DISTRITO FEDERAL,700029214,0.013443919,9.77E-06,
VENUSTIANO CARRANZA,10 DE MAYO,COLONIA,15290,24,12934,15290,DISTRITO FEDERAL,701922214,0.013261817,1.06E-05,
VENUSTIANO CARRANZA,EL ARENAL 2DA SECC,COLONIA,15680,24,12978,15680,DISTRITO FEDERAL,701922214,0.021556378,1.53E-05,
VENUSTIANO CARRANZA,ALVARO OBREGON,COLONIA,15990,24,13002,15990,DISTRITO FEDERAL,701922214,0.015788765,1.25E-05,
XOCHIMILCO,SAN LORENZO ATEMOAYA,PUEBLO,16400,24,13090,16400,DISTRITO FEDERAL,713731114,0.027082568,2.15E-05,
XOCHIMILCO,LA PLANTA,CAMPAMENTO,16520,24,13112,16520,DISTRITO FEDERAL,713731114,0.023732164,2.59E-05,
?LVARO OBREG?N,TIZAPAN,PUEBLO,1090,24,11084,1090,DISTRITO FEDERAL,711515239,0.022775789,1.79E-05,
AZCAPOTZALCO,COLTONGO,COLONIA,2630,24,11451,2630,DISTRITO FEDERAL,700029112,0.029151353,3.89E-05,
AZCAPOTZALCO,COSMOPOLITA,COLONIA,2670,24,11455,2670,DISTRITO FEDERAL,700029112,0.013369397,8.97E-06,
AZCAPOTZALCO,OBRERO POPULAR,UNIDAD HABITACIONAL,2840,24,11478,2840,DISTRITO FEDERAL,700029112,0.024434467,3.11E-05,
AZCAPOTZALCO,LIBERACION,COLONIA,2930,24,11485,2930,DISTRITO FEDERAL,700029112,0.014116776,1.01E-05,
BENITO JU?REZ,AMERICAS UNIDAS,COLONIA,3610,24,11529,3610,DISTRITO FEDERAL,700029315,0.019484972,0.000020695,
COYOAC?N,CONDS PARA EMPLEADOS FEDERALES,CONDOMINIO,4359,24,11622,4359,DISTRITO FEDERAL,700029346,0.008897251,3.45E-06,
COYOAC?N,COPILCO EL ALTO,COLONIA,4360,24,11623,4360,DISTRITO FEDERAL,700029346,0.016408632,1.43E-05,
COYOAC?N,LA CANTERA,COLONIA,4369,24,11632,4369,DISTRITO FEDERAL,700029346,0.01099238,4.34E-06,
COYOAC?N,LOS JARDINES DE COYOACAN,COLONIA,4890,24,11711,4890,DISTRITO FEDERAL,700029346,0.020939865,2.67E-05,
CUAJIMALPA DE MORELOS,ZENTLAPATL,COLONIA,5010,24,11739,5010,DISTRITO FEDERAL,711515242,0.044680406,3.85E-05,
CUAJIMALPA DE MORELOS,LOMAS DEL PADRE,COLONIA,5020,24,11740,5020,DISTRITO FEDERAL,711515242,0.050866414,9.10E-05,
GUSTAVO A MADERO,EL MILAGRO,UNIDAD HABITACIONAL,7548,24,11993,7548,DISTRITO FEDERAL,700518396,0.013524883,9.71E-06,
GUSTAVO A MADERO,INFONAVIT LORETO FABELA,PUEBLO,7950,24,12075,7950,DISTRITO FEDERAL,700518396,0.006022293,2.14E-06,
IZTAPALAPA,PROGRESISTA,COLONIA,9240,25,12195,9240,DISTRITO FEDERAL,700029358,0.021399763,1.94E-05,
IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC AVIS),COLONIA,9630,25,12267,9630,DISTRITO FEDERAL,700029358,0.034684921,4.29E-05,
IZTAPALAPA,SAN JOSE BUENAVISTA,COLONIA,9970,25,12404,9970,DISTRITO FEDERAL,700029358,0.014286931,1.11E-05,
LA MAGDALENA CONTRERAS,LA CONCEPCION,COLONIA,10830,25,12446,10830,DISTRITO FEDERAL,700029324,0.029018943,2.08E-05,
MILPA ALTA,BARRIO LA LUZ,BARRIO,12000,25,12548,12000,DISTRITO FEDERAL,720607724,0.067670611,0.000113485,
MILPA ALTA,PUEBLO SAN AGUSTIN OHTENCO,PUEBLO,12080,25,12550,12080,DISTRITO FEDERAL,720607724,0.031757051,5.44E-05,
TL?HUAC,SAN FRANCISCO TLALTENCO,CAMPAMENTO,13429,25,12646,13429,DISTRITO FEDERAL,720607723,0.119067972,0.000339266,
TLALPAN,PARQUE NACIONAL BOSQUE DEL PEDREGAL,COLONIA,14010,25,12692,14010,DISTRITO FEDERAL,700029214,0.048314626,0.000103278,
TLALPAN,LOMAS HIDALGO,COLONIA,14250,25,12740,14250,DISTRITO FEDERAL,700029214,0.017178232,1.56E-05,
TLALPAN,PRADO COAPA 3RA SECC,CONJUNTO HABITACIONA,14358,25,12790,14358,DISTRITO FEDERAL,700029214,0.018249041,1.86E-05,
TLALPAN,FRACC CLUB DE GOLF MEXICO,UNIDAD HABITACIONAL,14620,25,12877,14620,DISTRITO FEDERAL,700029214,0.038842168,6.47E-05,
TLALPAN,PARAJE TETENCO,COLONIA,14658,25,12891,14658,DISTRITO FEDERAL,700029214,0.043038743,7.10E-05,
TLALPAN,CHIMILLI,COLONIA,14749,25,12913,14749,DISTRITO FEDERAL,700029214,0.020534477,1.63E-05,
XOCHIMILCO,UNIDAD HAB CORPORACION XOCHIMILCO,UNIDAD HABITACIONAL,16057,25,13054,16057,DISTRITO FEDERAL,713731114,0.039884047,5.77E-05,
XOCHIMILCO,ORIENTE,COLONIA,16320,25,13088,16320,DISTRITO FEDERAL,713731114,0.046312054,7.01E-05,
XOCHIMILCO,LOMAS DE NATIVITAS,COLONIA,16459,25,13104,16459,DISTRITO FEDERAL,713731114,0.032299987,3.25E-05,
XOCHIMILCO,SAN JUAN MOYOTEPEC,BARRIO,16630,25,13123,16630,DISTRITO FEDERAL,713731114,0.02706219,3.89E-05,
XOCHIMILCO,SANTA INES,CAMPAMENTO,16810,25,13149,16810,DISTRITO FEDERAL,713731114,0.048843347,6.15E-05,
?LVARO OBREG?N,LOS ALPES,COLONIA,1010,25,11066,1010,DISTRITO FEDERAL,711515239,0.029947593,0.000044331,
?LVARO OBREG?N,AMPL JALALPA,COLONIA,1296,25,11205,1296,DISTRITO FEDERAL,711515239,0.018313029,6.76E-06,
?LVARO OBREG?N,GARCIMARRERO NORTE,COLONIA,1510,25,11251,1510,DISTRITO FEDERAL,711515239,0.017040966,1.67E-05,
?LVARO OBREG?N,VILLA PROGRESISTA,COLONIA,1548,25,11269,1548,DISTRITO FEDERAL,711515239,0.010293788,5.62E-06,
?LVARO OBREG?N,VILLA VERDUM,COLONIA,1810,25,11357,1810,DISTRITO FEDERAL,711515239,0.033222069,5.50E-05,
AZCAPOTZALCO,PETROLERA,COLONIA,2480,25,11441,2480,DISTRITO FEDERAL,700029112,0.020392334,2.41E-05,
AZCAPOTZALCO,TRABAJADORES DEL HIERRO,COLONIA,2650,25,11453,2650,DISTRITO FEDERAL,700029112,0.022195069,2.15E-05,
BENITO JU?REZ,PORTALES ORIENTE,COLONIA,3570,25,11525,3570,DISTRITO FEDERAL,700029315,0.0205686,2.28E-05,
BENITO JU?REZ,AMPL NAPOLES,COLONIA,3810,25,11541,3810,DISTRITO FEDERAL,700029315,0.020407692,2.05E-05,
COYOAC?N,PEDREGAL MONSERRAT,FRACCIONAMIENTO,4309,25,11581,4309,DISTRITO FEDERAL,700029346,0.023984491,2.03E-05,
COYOAC?N,MIRADOR,COLONIA,4950,25,11732,4950,DISTRITO FEDERAL,700029346,0.020576614,1.86E-05,
COYOAC?N,FRACC VILLA QUIETUD,COLONIA,4960,25,11733,4960,DISTRITO FEDERAL,700029346,0.025867815,3.89E-05,
CUAJIMALPA DE MORELOS,BOSQUES DE LAS LOMAS,COLONIA,5120,25,11753,5120,DISTRITO FEDERAL,711515242,0.036648729,5.68E-05,
GUSTAVO A MADERO,6 DE JUNIO,COLONIA,7183,25,11882,7183,DISTRITO FEDERAL,700518396,0.010136818,4.80E-06,
GUSTAVO A MADERO,CASTILLO EL GRANDE,COLONIA,7224,25,11898,7224,DISTRITO FEDERAL,700518396,0.012471607,8.12E-06,
GUSTAVO A MADERO,SAN PEDRO EL CHICO,COLONIA,7480,25,11978,7480,DISTRITO FEDERAL,700518396,0.023705235,3.45E-05,
IZTAPALAPA,LEYES DE REFORMA 1RA SECCION,COLONIA,9310,26,12205,9310,DISTRITO FEDERAL,700029358,0.024481799,3.38E-05,
IZTAPALAPA,CUCHILLAS DEL MORAL I,COLONIA,9319,26,12212,9319,DISTRITO FEDERAL,700029358,0.013357745,5.81E-06,
IZTAPALAPA,APATLACO MAGDALENA,COLONIA,9410,26,12232,9410,DISTRITO FEDERAL,700029358,0.00901871,3.94E-06,
LA MAGDALENA CONTRERAS,BARRIO BARRANCA SECA,COLONIA,10580,26,12432,10580,DISTRITO FEDERAL,700029324,0.02051659,1.92E-05,
LA MAGDALENA CONTRERAS,GUADALUPE,COLONIA,10820,26,12445,10820,DISTRITO FEDERAL,700029324,0.010745126,6.86E-06,
MIGUEL HIDALGO,3RA SECC DEL BOSQUE DE CHAPULTEPEC,EQUIPAMIENTO,11100,26,12457,11100,DISTRITO FEDERAL,700029167,0.072965413,0.000154592,
MIGUEL HIDALGO,16 DE SEPTIEMBRE,COLONIA,11810,26,12532,11810,DISTRITO FEDERAL,700029167,0.02751828,2.39E-05,
TL?HUAC,BARRIO LOS REYES MIXQUIC,BARRIO,13610,26,12674,13610,DISTRITO FEDERAL,720607723,0.024663326,3.15E-05,
TLALPAN,AMSA,COLONIA,14380,26,12804,14380,DISTRITO FEDERAL,700029214,0.014210348,1.20E-05,
TLALPAN,UNIDAD HAB RES INSURGENTES SUR,COLONIA,14430,26,12846,14430,DISTRITO FEDERAL,700029214,0.021842501,2.14E-05,
VENUSTIANO CARRANZA,JANITZIO,COLONIA,15200,26,12923,15200,DISTRITO FEDERAL,701922214,0.016267527,1.22E-05,
VENUSTIANO CARRANZA,EMILIO CARRANZA,COLONIA,15230,26,12927,15230,DISTRITO FEDERAL,701922214,0.021756458,1.84E-05,
VENUSTIANO CARRANZA,AMPL 7 DE JULIO,COLONIA,15390,26,12949,15390,DISTRITO FEDERAL,701922214,0.014888916,5.86E-06,
XOCHIMILCO,SAN JUAN CENTRO,BARRIO,16000,26,13003,16000,DISTRITO FEDERAL,713731114,0.014741686,9.50E-06,
XOCHIMILCO,LA GUADALUPITA TULYEHUALCO,COLONIA,16740,26,13130,16740,DISTRITO FEDERAL,713731114,0.04052177,3.89E-05,
?LVARO OBREG?N,PROGRESO TIZAPAN,COLONIA,1080,26,11078,1080,DISTRITO FEDERAL,711515239,0.035677852,3.08E-05,
?LVARO OBREG?N,VICTORIA 1RA SECC BOSQUES,COLONIA,1160,26,11126,1160,DISTRITO FEDERAL,711515239,0.02076042,9.99E-06,
?LVARO OBREG?N,8 DE AGOSTO,COLONIA,1180,26,11132,1180,DISTRITO FEDERAL,711515239,0.021198941,2.83E-05,
?LVARO OBREG?N,DESARROLLO URBANO EL PIRU,COLONIA,1278,26,11189,1278,DISTRITO FEDERAL,711515239,0.010406764,6.23E-06,
?LVARO OBREG?N,LA JOYA,COLONIA,1280,26,11194,1280,DISTRITO FEDERAL,711515239,0.011884214,5.26E-06,
AZCAPOTZALCO,TIERRA NUEVA,COLONIA,2130,26,11409,2130,DISTRITO FEDERAL,700029112,0.019474814,1.69E-05,
AZCAPOTZALCO,PRADOS DEL ROSARIO,COLONIA,2410,26,11429,2410,DISTRITO FEDERAL,700029112,0.022458272,2.27E-05,
COYOAC?N,BARRIO SAN LUCAS,BARRIO,4030,26,11556,4030,DISTRITO FEDERAL,700029346,0.029663384,4.47E-05,
COYOAC?N,PRESIDENTES EJIDALES,COLONIA,4470,26,11650,4470,DISTRITO FEDERAL,700029346,0.020861707,2.50E-05,
COYOAC?N,VISTAS DEL MAUREL,COLONIA,4700,26,11688,4700,DISTRITO FEDERAL,700029346,0.007334326,3.07E-06,
COYOAC?N,EL PARQUE DE COYOACAN,COLONIA,4899,26,11712,4899,DISTRITO FEDERAL,700029346,0.020569154,2.02E-05,
COYOAC?N,LOS GIRASOLES II,COLONIA,4920,26,11724,4920,DISTRITO FEDERAL,700029346,0.012156521,7.07E-06,
GUSTAVO A MADERO,SANTIAGO ATEPETLAC,COLONIA,7640,26,12001,7640,DISTRITO FEDERAL,700518396,0.018899129,1.79E-05,
GUSTAVO A MADERO,BONDOJITO,COLONIA,7850,26,12045,7850,DISTRITO FEDERAL,700518396,0.023472276,1.42E-05,
IZTAPALAPA,EL RETO?O,COLONIA,9440,27,12240,9440,DISTRITO FEDERAL,700029358,0.027054695,2.32E-05,
IZTAPALAPA,BANJIDAL,COLONIA,9450,27,12245,9450,DISTRITO FEDERAL,700029358,0.02454947,3.49E-05,
IZTAPALAPA,EL MIRADOR,COLONIA,9800,27,12318,9800,DISTRITO FEDERAL,700029358,0.013576998,0.000006132,
IZTAPALAPA,FUEGO NUEVO,COLONIA,9800,27,12320,9800,DISTRITO FEDERAL,700029358,0.012194666,8.11E-06,
IZTAPALAPA,BARRIO SAN ANTONIO CULHUACAN,COLONIA,9800,27,12329,9800,DISTRITO FEDERAL,700029358,0.024712048,0.000025365,
IZTAPALAPA,LA PLANTA,UNIDAD HABITACIONAL,9960,27,12401,9960,DISTRITO FEDERAL,700029358,0.011849278,7.28E-06,
MIGUEL HIDALGO,MEXICO NUEVO,COLONIA,11260,27,12472,11260,DISTRITO FEDERAL,700029167,0.019505701,1.38E-05,
MIGUEL HIDALGO,DEPORTIVA PENSIL,COLONIA,11470,27,12507,11470,DISTRITO FEDERAL,700029167,0.01157762,5.23E-06,
TL?HUAC,BARRIO SAN MATEO,BARRIO,13040,27,12584,13040,DISTRITO FEDERAL,720607723,0.027564794,4.15E-05,
TL?HUAC,BARRIO LOS REYES,BARRIO,13080,27,12591,13080,DISTRITO FEDERAL,720607723,0.018089529,1.94E-05,
TL?HUAC,BARRIO LA LUPITA,COLONIA,13510,27,12660,13510,DISTRITO FEDERAL,720607723,0.048789928,8.74E-05,
TL?HUAC,EMILIANO ZAPATA,COLONIA,13540,27,12668,13540,DISTRITO FEDERAL,720607723,0.025037519,1.67E-05,
TLALPAN,PEQUE?A TEPEXIMILPA,COLONIA,14427,27,12838,14427,DISTRITO FEDERAL,700029214,0.008221093,3.35E-06,
TLALPAN,BELVEDERE,COLONIA,14720,27,12902,14720,DISTRITO FEDERAL,700029214,0.017103774,1.80E-05,
VENUSTIANO CARRANZA,SANTA CRUZ AVIACION,COLONIA,15540,27,12962,15540,DISTRITO FEDERAL,701922214,0.017354672,1.28E-05,
XOCHIMILCO,BOSQUES RES DEL SUR,COLONIA,16010,27,13007,16010,DISTRITO FEDERAL,713731114,0.022881045,2.72E-05,
XOCHIMILCO,TOLTENCO,COLONIA,16038,27,13042,16038,DISTRITO FEDERAL,713731114,0.037353128,4.59E-05,
XOCHIMILCO,EL ARENAL,CAMPAMENTO,16808,27,13147,16808,DISTRITO FEDERAL,713731114,0.120436931,0.000177659,
?LVARO OBREG?N,AMPL LAS GOLONDRINAS,COLONIA,1270,27,11186,1270,DISTRITO FEDERAL,711515239,0.01480192,7.16E-06,
?LVARO OBREG?N,GARCIMARRERO,COLONIA,1510,27,11250,1510,DISTRITO FEDERAL,711515239,0.017596941,1.90E-05,
?LVARO OBREG?N,EL PIRU,COLONIA,1520,27,11254,1520,DISTRITO FEDERAL,711515239,0.016410894,8.51E-06,
?LVARO OBREG?N,HERON PROAL,COLONIA,1640,27,11305,1640,DISTRITO FEDERAL,711515239,0.018591493,9.58E-06,
CUAJIMALPA DE MORELOS,FRACC CLUB DE GOLF BOSQUES,COLONIA,5100,27,11750,5100,DISTRITO FEDERAL,711515242,0.029826652,4.36E-05,
CUAJIMALPA DE MORELOS,ZONA RUSTICA,PUEBLO,5410,27,11786,5410,DISTRITO FEDERAL,711515242,0.090332782,0.000235183,
GUSTAVO A MADERO,ESTANZUELA,COLONIA,7060,27,11843,7060,DISTRITO FEDERAL,700518396,0.025017287,1.51E-05,
GUSTAVO A MADERO,AHUEHUETES,COLONIA,7189,27,11885,7189,DISTRITO FEDERAL,700518396,0.018160307,1.35E-05,
GUSTAVO A MADERO,SAN JOSE DE LA ESCALERA,COLONIA,7630,27,12000,7630,DISTRITO FEDERAL,700518396,0.030921617,3.78E-05,
GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,COLONIA,7760,27,12027,7760,DISTRITO FEDERAL,700518396,0.029844214,2.92E-05,
GUSTAVO A MADERO,GERTRUDIS SANCHEZ 1RA SECC,COLONIA,7830,27,12038,7830,DISTRITO FEDERAL,700518396,0.014174971,1.25E-05,
GUSTAVO A MADERO,CUCHILLA LA JOYA,COLONIA,7890,27,12059,7890,DISTRITO FEDERAL,700518396,0.019692407,1.72E-05,
IZTAPALAPA,BARRIO SAN PABLO,BARRIO,9000,27,12154,9000,DISTRITO FEDERAL,700029358,0.020474107,1.56E-05,
IZTAPALAPA,ZACAHUITZCO,COLONIA,9440,28,12242,9440,DISTRITO FEDERAL,700029358,0.019713083,2.32E-05,
IZTAPALAPA,DEGOLLADO,UNIDAD HABITACIONAL,9704,28,12297,9704,DISTRITO FEDERAL,700029358,0.009797005,4.74E-06,
IZTAPALAPA,SAN JUAN JOYA,UNIDAD HABITACIONAL,9839,28,12355,9839,DISTRITO FEDERAL,700029358,0.017798079,1.24E-05,
IZTAPALAPA,SANTA MARIA DEL MONTE,UNIDAD HABITACIONAL,9850,28,12359,9850,DISTRITO FEDERAL,700029358,0.020095678,1.50E-05,
IZTAPALAPA,VERGEL,UNIDAD HABITACIONAL,9880,28,12382,9880,DISTRITO FEDERAL,700029358,0.02635303,3.06E-05,
LA MAGDALENA CONTRERAS,RINCON DE TLACUILOTITLA,COLONIA,10660,28,12440,10660,DISTRITO FEDERAL,700029324,0.019849842,1.53E-05,
MILPA ALTA,BARRIO LA CONCEPCION,BARRIO,12000,28,12547,12000,DISTRITO FEDERAL,720607724,0.049005614,5.76E-05,
MILPA ALTA,BARRIO TULA,BARRIO,12200,28,12560,12200,DISTRITO FEDERAL,720607724,0.058825135,8.73E-05,
MILPA ALTA,PUEBLO SAN JERONIMO MIACATLAN,PUEBLO,12600,28,12573,12600,DISTRITO FEDERAL,720607724,0.047207346,8.56E-05,
TL?HUAC,LA ASUNCION,COLONIA,13510,28,12661,13510,DISTRITO FEDERAL,720607723,0.056097361,0.000121457,
TLALPAN,NUEVO RENACIMIENTO DE AXALCO,COLONIA,14408,28,12825,14408,DISTRITO FEDERAL,700029214,0.023349236,2.65E-05,
TLALPAN,FUENTES DE TEPEPAN,COLONIA,14646,28,12885,14646,DISTRITO FEDERAL,700029214,0.024200014,1.42E-05,
TLALPAN,2 DE OCTUBRE,COLONIA,14739,28,12909,14739,DISTRITO FEDERAL,700029214,0.020682454,1.84E-05,
VENUSTIANO CARRANZA,ARTES GRAFICAS,COLONIA,15830,28,12988,15830,DISTRITO FEDERAL,701922214,0.015267466,1.43E-05,
XOCHIMILCO,POTRERO DE SAN BERNARDINO,COLONIA,16030,28,13028,16030,DISTRITO FEDERAL,713731114,0.032397514,4.29E-05,
XOCHIMILCO,LA JOYA DE VARGAS,COLONIA,16459,28,13107,16459,DISTRITO FEDERAL,713731114,0.034473299,3.68E-05,
?LVARO OBREG?N,ZENON DELGADO,COLONIA,1220,28,11150,1220,DISTRITO FEDERAL,711515239,0.018165827,1.17E-05,
?LVARO OBREG?N,LAS GOLONDRINAS 2DA SECC,COLONIA,1270,28,11184,1270,DISTRITO FEDERAL,711515239,0.018983653,1.20E-05,
?LVARO OBREG?N,JALALPATEPITO,COLONIA,1296,28,11201,1296,DISTRITO FEDERAL,711515239,0.024956154,2.58E-05,
?LVARO OBREG?N,TLACUITLAPA 1ER REACOMODO,COLONIA,1650,28,11310,1650,DISTRITO FEDERAL,711515239,0.012549735,6.88E-06,
?LVARO OBREG?N,AMPL PUENTE COLORADO,COLONIA,1730,28,11330,1730,DISTRITO FEDERAL,711515239,0.01627478,1.27E-05,
BENITO JU?REZ,INSURGENTES MIXCOAC,COLONIA,3920,28,11547,3920,DISTRITO FEDERAL,700029315,0.026263852,3.80E-05,
COYOAC?N,PUEBLO LA CANDELARIA,PUEBLO,4380,28,11637,4380,DISTRITO FEDERAL,700029346,0.025597558,2.61E-05,
COYOAC?N,LOS PRADOS DE COYOACAN,COLONIA,4810,28,11702,4810,DISTRITO FEDERAL,700029346,0.031425576,2.21E-05,
CUAUHT?MOC,MAZA,COLONIA,6270,28,11809,6270,DISTRITO FEDERAL,700029137,0.01721739,1.45E-05,
GUSTAVO A MADERO,PLAZA ORIENTE,COLONIA,7420,28,11963,7420,DISTRITO FEDERAL,700518396,0.015154632,1.04E-05,
GUSTAVO A MADERO,DEL OBRERO,COLONIA,7430,28,11964,7430,DISTRITO FEDERAL,700518396,0.018583266,1.70E-05,
GUSTAVO A MADERO,LA ESMERALDA,COLONIA,7540,28,11986,7540,DISTRITO FEDERAL,700518396,0.022500697,1.01E-05,
GUSTAVO A MADERO,TRES ESTRELLAS,COLONIA,7820,28,12037,7820,DISTRITO FEDERAL,700518396,0.025796758,3.64E-05,
GUSTAVO A MADERO,EMILIANO ZAPATA,COLONIA,7889,28,12057,7889,DISTRITO FEDERAL,700518396,0.019134222,2.04E-05,
IZTACALCO,MUJERES ILUSTRES,UNIDAD HABITACIONAL,8029,28,12099,8029,DISTRITO FEDERAL,700029361,0.011079108,4.82E-06,
IZTACALCO,SANTIAGO SUR,UNIDAD HABITACIONAL,8820,28,12141,8820,DISTRITO FEDERAL,700029361,0.018838577,1.62E-05,
IZTAPALAPA,UNIDAD HAB MARGARITA MAZA DE JUAREZ,UNIDAD HABITACIONAL,9330,29,12215,9330,DISTRITO FEDERAL,700029358,0.019669773,7.29E-06,
IZTAPALAPA,1RA AMPL SANTIAGO ACAHUALTEPEC,COLONIA,9608,29,12263,9608,DISTRITO FEDERAL,700029358,0.018474083,1.98E-05,
IZTAPALAPA,ESTRELLA DE CULHUACAN,COLONIA,9800,29,12319,9800,DISTRITO FEDERAL,700029358,0.019977244,1.50E-05,
IZTAPALAPA,JARDINES DE SAN LORENZO TEZONCO,COLONIA,9940,29,12398,9940,DISTRITO FEDERAL,700029358,0.021652007,2.57E-05,
LA MAGDALENA CONTRERAS,SAN BARTOLO AMEYALCO,COLONIA,10010,29,12407,10010,DISTRITO FEDERAL,700029324,0.018761536,1.34E-05,
LA MAGDALENA CONTRERAS,LA CRUZ,COLONIA,10800,29,12444,10800,DISTRITO FEDERAL,700029324,0.024119415,2.30E-05,
MIGUEL HIDALGO,NUEVA ANZURES,COLONIA,11590,29,12527,11590,DISTRITO FEDERAL,700029167,0.01982728,2.12E-05,
MILPA ALTA,BARRIO SAN AGUSTIN,BARRIO,12070,29,12549,12070,DISTRITO FEDERAL,720607724,0.069304435,0.000191707,
TL?HUAC,DR FRANCISCO CABRERA,COLONIA,13210,29,12608,13210,DISTRITO FEDERAL,720607723,0.022501512,1.64E-05,
TLALPAN,CHICHICASPATL,COLONIA,14108,29,12719,14108,DISTRITO FEDERAL,700029214,0.019576449,1.89E-05,
TLALPAN,FUENTES DEL PEDREGAL,COLONIA,14140,29,12724,14140,DISTRITO FEDERAL,700029214,0.042845474,4.05E-05,
TLALPAN,SANTA URSULA XITLA,PUEBLO,14420,29,12831,14420,DISTRITO FEDERAL,700029214,0.0430849,4.74E-05,
TLALPAN,RINCON DEL MIRADOR II,COLONIA,14748,29,12912,14748,DISTRITO FEDERAL,700029214,0.020077294,1.37E-05,
VENUSTIANO CARRANZA,NICOLAS BRAVO,COLONIA,15220,29,12925,15220,DISTRITO FEDERAL,701922214,0.013854124,1.05E-05,
VENUSTIANO CARRANZA,AMPL CARACOL,COLONIA,15650,29,12974,15650,DISTRITO FEDERAL,701922214,0.018326644,1.52E-05,
XOCHIMILCO,TECACALANCO,CAMPAMENTO,16510,29,13108,16510,DISTRITO FEDERAL,713731114,0.109770245,0.000346757,
XOCHIMILCO,GUADALUPANA,BARRIO,16629,29,13121,16629,DISTRITO FEDERAL,713731114,0.059998626,0.000166441,
?LVARO OBREG?N,ARTURO GAMIZ,FRACCIONAMIENTO,1506,29,11245,1506,DISTRITO FEDERAL,711515239,0.03892924,4.33E-05,
?LVARO OBREG?N,VALENTIN GOMEZ FARIAS,COLONIA,1550,29,11273,1550,DISTRITO FEDERAL,711515239,0.016978705,1.19E-05,
?LVARO OBREG?N,TETELPAN,COLONIA,1700,29,11319,1700,DISTRITO FEDERAL,711515239,0.04328358,6.52E-05,
?LVARO OBREG?N,LOMAS DE LOS ANGELES TETELPAN,COLONIA,1780,29,11350,1780,DISTRITO FEDERAL,711515239,0.029486943,2.78E-05,
?LVARO OBREG?N,LOMAS DE SAN ANGEL INN,COLONIA,1790,29,11352,1790,DISTRITO FEDERAL,711515239,0.0224421,2.70E-05,
?LVARO OBREG?N,RINCON DE LA BOLSA,COLONIA,1849,29,11362,1849,DISTRITO FEDERAL,711515239,0.049033578,5.36E-05,
BENITO JU?REZ,ACACIAS,COLONIA,3240,29,11505,3240,DISTRITO FEDERAL,700029315,0.026924857,0.000029344,
CUAJIMALPA DE MORELOS,MANZANASTITLA,COLONIA,5270,29,11769,5270,DISTRITO FEDERAL,711515242,0.020521344,1.86E-05,
CUAJIMALPA DE MORELOS,EL CONTADERO,COLONIA,5500,29,11787,5500,DISTRITO FEDERAL,711515242,0.07956729,8.44E-05,
GUSTAVO A MADERO,LA DINAMITA,COLONIA,7070,29,11848,7070,DISTRITO FEDERAL,700518396,0.015896835,1.25E-05,
GUSTAVO A MADERO,AMPL ARBOLEDAS DE CUAUTEPEC EL ALTO,COLONIA,7140,29,11868,7140,DISTRITO FEDERAL,700518396,0.053347194,7.16E-05,
GUSTAVO A MADERO,TORRES LINDAVISTA,COLONIA,7708,29,12013,7708,DISTRITO FEDERAL,700518396,0.035412767,4.31E-05,
IZTACALCO,SANTIAGO,UNIDAD HABITACIONAL,8820,29,12143,8820,DISTRITO FEDERAL,700029361,0.022387615,1.20E-05,
IZTAPALAPA,SAN MARCOS,COLONIA,9800,30,12323,9800,DISTRITO FEDERAL,700029358,0.010691304,4.82E-06,
IZTAPALAPA,UNIDAD HAB TULYEHUALCO,COLONIA,9890,30,12387,9890,DISTRITO FEDERAL,700029358,0.014573266,1.04E-05,
LA MAGDALENA CONTRERAS,SANTA TERESA,COLONIA,10710,30,12442,10710,DISTRITO FEDERAL,700029324,0.024909774,1.71E-05,
TL?HUAC,OJO DE AGUA,COLONIA,13450,30,12654,13450,DISTRITO FEDERAL,720607723,0.034023326,3.90E-05,
TLALPAN,TLALMILLE,COLONIA,14657,30,12889,14657,DISTRITO FEDERAL,700029214,0.022078514,2.36E-05,
XOCHIMILCO,RINCONADA DEL SUR,COLONIA,16050,30,13048,16050,DISTRITO FEDERAL,713731114,0.014671091,1.09E-05,
XOCHIMILCO,GUADALUPE,COLONIA,16840,30,13150,16840,DISTRITO FEDERAL,713731114,0.062137573,7.76E-05,
?LVARO OBREG?N,LA CONCHITA,COLONIA,1109,30,11091,1109,DISTRITO FEDERAL,711515239,0.01453493,5.47E-06,
?LVARO OBREG?N,AMPL PRESIDENTES,COLONIA,1299,30,11209,1299,DISTRITO FEDERAL,711515239,0.018245691,1.51E-05,
?LVARO OBREG?N,PUNTA DE CEGUAYO,COLONIA,1540,30,11266,1540,DISTRITO FEDERAL,711515239,0.010741741,5.87E-06,
AZCAPOTZALCO,ANGEL ZIMBRON,COLONIA,2099,30,11391,2099,DISTRITO FEDERAL,700029112,0.035269613,3.19E-05,
AZCAPOTZALCO,NUEVA AMPL EL ROSARIO,COLONIA,2128,30,11406,2128,DISTRITO FEDERAL,700029112,0.028929277,3.14E-05,
